,desert,scrubland,grassland,pineoak,subalpine
146,-6.141862047989677,-3.0903076608538145,-2.597805564,-0.6203334125186699,-3.8471083921860076
147,-7.242309913166688,-3.7727090872012945,-3.12901891,-1.2235986784283783,-6.166557000019757
148,-8.053643241418957,-4.075126812810916,-3.376966757,-0.8426904937684516,-0.28597510269246906
149,-8.378896783513005,-4.205346606657742,-3.513965399,-1.456548929802577,-5.820303238537314
150,-6.739765302946725,-3.641890869746961,-2.961145325,-0.7353697794890797,-3.7481436952158735
151,-3.1501009370165676,-1.6307252607482412,-1.317716392,-0.4548000262472029,-2.273907154551975
152,-1.6259555810642805,-0.9089350025637557,-0.670111108,-0.15308691324102633,-0.04967081114992227
153,-2.159043398339101,-1.1014199875794448,-0.876830159,-0.21759713773815756,-0.03175091579913717
154,-1.6140522379147357,-0.9203062441494677,-0.681286698,-0.21336239336007307,-0.4881683895977605
155,-1.3066465296872565,-0.7424846287036057,-0.564249837,-0.18412789632696203,-0.9574819094905157
156,-1.617161303935246,-0.8934416722746183,-0.663356498,-0.14690298148367936,-0.3401622672009285
157,-2.0284779041341405,-0.993906578395253,-0.838544272,-0.27021760046223076,-0.547358863101578
158,-2.520235934368633,-1.2478153107373708,-1.050532106,-0.25665866382085145,-0.849164956054149
159,-2.876692239794218,-1.423125644172368,-1.168957491,-0.3440387119948771,-1.5907116245181527
160,-3.2208726988722445,-1.6095862095154367,-1.338506502,-0.3155897565428502,-2.3598141609824044
161,-3.822908727715606,-2.137511648484235,-1.648149193,-0.5136243774797432,-1.4811155849837576
162,-4.625042861342739,-2.2801175146752723,-1.928226724,-0.5538352936459329,-0.6224793290117553
163,-5.004588700919427,-2.8505299561874198,-2.127722891,-0.549046427494144,-0.9117882066307076
164,-5.476176474180168,-3.0413668057469394,-2.345044026,-0.5191367526246377,-0.007712240063296295
165,-5.13544042443821,-2.5409150561823193,-2.098466228,-0.6594291298806738,-2.276026750226344
166,-4.565737514798619,-2.2996985771840848,-1.915421548,-0.6235812307615752,-2.24198655791031
167,-5.951483762024236,-3.4402600643086365,-2.513988764,-0.6278115412489106,-1.311587588901307
168,-6.359186739220683,-3.2741379920132077,-2.630860877,-0.7191621000958376,-1.3214397611778395
169,-6.422604744122598,-3.3508030897840095,-2.781716978,-1.070448421227549,-1.08099828982988
170,-7.404808287531393,-4.041605312405762,-3.048817688,-0.933096573741849,-1.118332187084953
171,-7.316473528788914,-3.904904996336259,-3.227698858,-1.112706658071291,-1.5514737176553464
172,-8.243393517792642,-4.614878464071115,-3.376244459,-0.8250055392218895,-1.255481714282651
173,-4.062370732906307,-2.35833439386637,-1.760204577,-0.6239515558524111,-0.9364548319365149
174,-3.890350934573935,-1.9947794534904963,-1.615636673,-0.5861513385624825,-0.8571096670124149
175,-5.364040130408694,-3.0746434608189146,-2.347023777,-0.7325663942687419,-0.8899231797208911
176,-6.436883813837363,-3.208576474844978,-2.617346676,-0.9389743431996176,-1.3472673997815607
177,-6.232384186276688,-3.42333181509145,-2.592037166,-0.9950619974864335,-1.2648222786040144
178,-5.1235039389373025,-2.950879262448604,-2.249354234,-0.6108524149937651,-1.19100521456352
179,-5.603259893275603,-3.2729787921305826,-2.38879624,-0.632749297583682,-1.1336511900330148
180,-6.272077148583429,-3.4940049229376693,-2.657799084,-0.7563561471594469,-1.2738038145634878
181,-7.631419227934748,-4.271032223080241,-3.2037806680000003,-0.8308211716572694,-1.7405555641900865
182,-7.958187010345344,-4.68610238431112,-3.496916409,-0.7728344416112249,-1.4306515944627405
183,-8.46427954453596,-4.266466472023439,-3.517460193,-1.2292920647961187,-1.641164816712225
184,-8.072686801220073,-4.404989223434605,-3.410798677,-0.9422426075981024,-1.558461240809345
185,-8.440491360861161,-4.71598120808224,-3.472950312,-0.9204387144368859,-1.213317186508264
186,-8.599175496246396,-4.266490680622727,-3.633651555,-1.2096231875114385,-1.874030173647806
187,-7.690613537259733,-4.018096173422761,-3.345974649,-1.137865799291076,-1.6105122571395476
188,-8.950826397621427,-4.673221009234316,-3.893474023,-1.5697067211376512,-1.863048766535036
189,-9.511037783969767,-5.39825968567125,-4.084925331,-1.395568445784045,-1.632061626843031
190,-10.025776437391078,-5.254723316271275,-4.152769515,-1.0099033246910576,-1.636932909081816
191,-10.259515706326155,-5.2090069320589585,-4.2207880310000006,-0.9395865105058049,-2.3023877739358083
192,-9.978554344883145,-5.112496267527737,-4.321862399,-1.6801769452269062,-1.897527006028245
193,-10.480295409008816,-5.46102160699982,-4.412036209,-1.7413755411225518,-1.6901623552266063
194,-11.001381870513839,-5.505034627759264,-4.589716913999999,-1.097934611013639,-2.0693406097919587
195,-10.847873074726193,-5.837159660518146,-4.60628778,-1.566874996165839,-1.96155834380251
196,-10.97267021985328,-6.165959153406151,-4.552317933,-1.2837897089555201,-2.1186930749868518
197,-10.880867280219096,-5.540295603351797,-4.687258697,-1.8794527392423706,-2.061990470214624
198,-12.255686356987018,-6.713853599319951,-4.9825688480000005,-1.1639474324128,-1.7899569427907207
199,-12.732988212033742,-6.334280669664364,-5.212754524,-1.1652395028128766,-1.9383628576371803
200,-12.615750438103797,-6.551487529453829,-5.254159501,-1.2511183303443318,-2.49939840812201
201,-12.036491668416069,-6.483726798725408,-5.076181305,-1.820798406483522,-1.8517836538167989
202,-12.503052192277991,-6.84258250551089,-5.231360821,-1.3502239971529193,-2.7160800918104475
203,-12.407655490703492,-6.076634961260282,-5.131091533,-2.099135888902649,-2.4818303582557992
204,-12.874257443965776,-6.536711297473734,-5.471259247000001,-1.2400819605481497,-2.3522924962326694
205,-13.267279504144959,-7.430721371775947,-5.486340087,-2.246302852318759,-2.7336930379533073
206,-12.368107195823068,-6.527596167823737,-5.264758247,-1.673206814254092,-1.8690689061943497
207,-12.232536275862385,-6.780243879592502,-5.202131361,-1.450043594896014,-2.815069566146249
208,-11.8750032867833,-6.341164775512311,-5.18271948,-2.0338051677251134,-2.0679413385323264
209,-11.690897627211738,-6.466941856915901,-5.143804239,-1.9806334449430194,-1.9998543294322852
210,-11.699203624045957,-6.461792034700449,-5.042355033,-2.061545613055355,-2.7282246531812357
211,-11.007857576988545,-6.224478929052808,-4.650534176,-1.3608350116458978,-2.244325176631293
212,-10.32813960847511,-5.051003211074794,-4.272146106,-1.544976854581385,-2.1992198294490013
213,-11.749312908159679,-5.779255650595441,-4.8725107,-1.9338817930692598,-2.437581358153737
214,-11.942130979252532,-6.534878742717884,-5.100836378,-1.9486298226358412,-1.9170630030722184
215,-12.89222546075249,-6.8971684966424105,-5.310706609,-1.343212433305438,-2.234257552023961
216,-13.482483786046119,-7.180632226068803,-5.503960015,-1.7687050161067779,-2.295098380098953
217,-12.858291657591902,-7.458093417316581,-5.584210529,-2.182460363011178,-2.0116187012923126
218,-12.534079384599162,-7.456277317300372,-5.4488274310000016,-2.002965493568868,-2.7460100872842563
219,-12.596561360199948,-6.510933618161306,-5.394311831,-1.9179929652648011,-2.715789900255223
220,-13.07401924366028,-7.2326174841908255,-5.4172899060000015,-1.7264284109236971,-2.2398853397099243
221,-13.055050667851624,-7.179429616116059,-5.457677157000001,-1.456189742774543,-2.78862476461254
222,-13.69852867963327,-7.284551401738396,-5.574376019,-1.2104287799771614,-2.259542027147514
223,-14.067218941248006,-7.403783643471255,-6.049203153,-1.3391701024353337,-2.681869970639652
224,-13.525115515669055,-6.8982886320938,-5.543914434,-1.313376953967295,-2.7274343844283018
225,-12.748154630666981,-6.565048778180436,-5.37862373,-2.2279206525171595,-2.7012116011005762
226,-12.250363413648358,-6.317550960762358,-5.294964257,-1.935190815314159,-2.414724351262431
227,-12.650598876504509,-7.22245138681718,-5.283588474,-1.5951131222875423,-2.6675526901646975
228,-10.552055719299844,-5.647196567914253,-4.331873123,-1.1531611082876234,-2.015784546452703
229,-9.417942871275374,-4.742917665175193,-3.971650828,-1.4308918427296364,-1.6282615701036882
230,-12.953455742278512,-6.705868817770513,-5.619444678,-2.113205056658136,-2.1950783263839906
231,-14.57107507007979,-8.325188170227028,-6.424629726,-1.8142680419487331,-2.938337320478906
232,-14.077938720637608,-7.19553795403001,-6.109277773,-1.8153078576891999,-2.8741423150259737
233,-13.94734355880586,-7.814031345426903,-5.91778729,-1.733268301943026,-2.092282251596319
234,-13.15222126188569,-7.286683973016637,-5.668438731,-1.8214714327180774,-1.9863981655598315
235,-13.744400491813185,-7.504316976353909,-5.587154222000001,-1.3416508210700442,-1.9555725810143385
236,-12.302903032337676,-7.1807129808459695,-5.422044268,-2.02652546598781,-2.4619734805384557
237,-12.90690599784601,-6.682583331539667,-5.389220077,-1.807849841265637,-2.3022787617765434
238,-12.291842983287834,-7.122916819245218,-5.367589505,-2.123974002402074,-2.49681310913478
239,-12.95433369733062,-6.806392400233363,-5.290502412,-1.2497081219011408,-1.9057431761814443
240,-12.519434984251859,-6.450698356275215,-5.257723801,-1.434999550805502,-2.226781710780211
241,-11.909554831040255,-6.761736997060427,-5.148534733,-2.0711320451196693,-1.8189469361453228
242,-12.778423010324286,-7.148528805481587,-5.27711943,-1.3809134436694894,-1.8492600668962
243,-12.35417790124329,-7.2834113943896694,-5.340422951,-1.200430432920426,-2.7850195187968816
244,-12.400125493422992,-6.637049402939054,-5.342738459,-1.3984197186023224,-2.6274542292818914
245,-12.840352236638259,-7.341946196738834,-5.4725432110000005,-1.7124942118112618,-1.9720095018491959
246,-13.653104667126048,-6.863393702072888,-5.5807221810000005,-1.2888334812482312,-2.4383004637909913
247,-12.887789330807237,-6.3142926260082755,-5.3880933870000005,-1.8780951794675673,-2.5117008414665065
248,-12.66158867019599,-6.565744491679466,-5.334551081,-1.752389883048709,-2.4648278301286584
249,-12.186886428940186,-7.163903352865266,-5.349183946,-1.1712745839514997,-2.47723624555063
250,-13.01656096183637,-6.754759805305388,-5.30745321,-2.1543038577757923,-2.439286228412998
251,-13.447873070696614,-6.662591082714845,-5.651662001,-1.8250850728345545,-2.023044150828913
252,-14.008769417130315,-6.887630063425461,-5.76615897,-1.8082922355793356,-2.6896455964634622
253,-13.92510111763355,-7.71054676090208,-5.783665967,-1.871422541196586,-2.5148898159011037
254,-13.861006725777827,-7.990445864397704,-6.095086471,-2.2760519421266205,-2.7771958061931556
255,-15.113857176842082,-8.058699200497632,-6.289629575,-2.0226840997504234,-3.089913563021092
256,-14.641992346020745,-8.261439746979846,-6.1647363089999985,-1.5985317295389947,-2.403936894067807
257,-14.638897557454442,-8.175585142842813,-6.059298403,-1.7275296969596452,-2.582628248440467
258,-13.419152173663424,-7.2621108612196945,-5.714973391,-1.933260300525424,-2.0107219107130274
259,-13.184954399124202,-6.989918618134986,-5.5452979220000005,-1.7084661756489663,-2.9655913394931206
260,-12.521176122044306,-7.398432372207241,-5.499510572999999,-1.7842422148990726,-2.6602699823844844
261,-12.438147212565859,-7.224203180756721,-5.490615589,-1.2868994368476268,-2.5235246831898976
262,-12.92070853007609,-7.5609320459213105,-5.520317159,-1.8764113798537727,-2.4906967858458198
263,-12.992953194626365,-7.4416578156106885,-5.548080322000001,-1.8448467570975895,-2.028753980834092
264,-11.27198520442765,-6.478108819676869,-4.966673534,-2.003219385737654,-2.701807100018063
265,-12.92627213931635,-7.063420887931099,-5.344871043,-2.0986727060978323,-1.9319742976683625
266,-14.191461608990474,-7.934193398897732,-6.043188885,-1.8522689269626111,-3.1519516348161583
267,-14.944707272806726,-8.183030478526176,-6.528218267000001,-1.6002562762451178,-3.329576600300539
268,-15.184148839675759,-7.871535661596779,-6.2046051260000015,-2.1261843559796865,-2.8710450477572538
269,-11.782546993582027,-6.3570053377770845,-4.839091557,-1.5310638097328129,-1.9026757467767197
270,-9.427869117758936,-4.696866475431196,-3.925796236,-1.4537497268900752,-1.978296214440369
271,-11.346200289931684,-6.298793211377714,-4.91363312,-1.4523150638455198,-1.850750566882621
272,-12.047495116352817,-6.341394759423348,-5.122965396000001,-1.5498411268410324,-2.313809168853523
273,-11.299635107776984,-6.594002071470658,-4.951844575,-1.1474303856541999,-2.5051516767748847
274,-11.53813030921042,-6.1521170603644135,-4.858845931,-1.4523672744112233,-1.7903240467724775
275,-10.570095851997703,-5.5551399266562855,-4.608341854,-1.2212410194434498,-2.0979790490189103
276,-9.913065323853061,-4.964310662343732,-4.208664368,-1.7519601250763124,-2.259472846665741
277,-10.513724267627275,-5.5199982946232,-4.365335003,-1.2337004020997138,-2.1828607512405553
278,-11.43149444323958,-6.084006507340433,-4.731341703,-1.7994926645631522,-1.6512426582646047
279,-11.29816413202637,-6.020768572669934,-4.723304962,-1.284717065936242,-2.4782920953478595
280,-11.141837756517342,-6.061682192223657,-4.689257925,-4.000863980339232,-4.102843742782313
281,-11.129978447378587,-6.143548093294787,-4.651512391,-7.396397043130619,-5.883072785214499
282,-10.431544828455097,-5.648943105240216,-4.589865206,-3.314708681234968,-5.772020016688633
283,-10.807464863416977,-5.707206208801009,-4.508930925,-8.770856713539693,-6.901823757178738
284,-10.52111049473329,-5.0882521949051265,-4.289971683,-7.074332294334254,-3.2093113832246423
285,-9.926524236173313,-5.156301107669662,-4.20309991,-1.9058520735362685,-1.5822618446578538
286,-10.55693439555556,-5.4971170930445945,-4.353139274,-0.3943581833453063,-6.905377974271858
287,-10.339129877167828,-5.447507069865232,-4.4700579430000005,-1.0917100967680118,-8.797773456567962
288,-10.545248572745118,-5.617424914430117,-4.419792372,-7.435528040894727,-6.584750767737648
289,-10.94004475831763,-5.575796507515045,-4.561105317,-7.2094238743006445,-6.756011802218319
290,-11.082296942643497,-6.4066139548211325,-4.709316444,-6.918624904016019,-6.1929100478331405
